mmm_timeseries_id,organisation_id,organisation_vertical,organisation_subvertical,organisation_marketing_sources,organisation_primary_territory_name,territory_name,date_day,currency_code,first_purchases,first_purchases_units,first_purchases_original_price,first_purchases_gross_discount,all_purchases,all_purchases_units,all_purchases_original_price,all_purchases_gross_discount,google_paid_search_spend,google_shopping_spend,google_pmax_spend,google_display_spend,google_video_spend,meta_facebook_spend,meta_instagram_spend,meta_other_spend,tiktok_spend,google_paid_search_clicks,google_shopping_clicks,google_pmax_clicks,google_display_clicks,google_video_clicks,meta_facebook_clicks,meta_instagram_clicks,meta_other_clicks,tiktok_clicks,google_paid_search_impressions,google_shopping_impressions,google_pmax_impressions,google_display_impressions,google_video_impressions,meta_facebook_impressions,meta_instagram_impressions,meta_other_impressions,tiktok_impressions,direct_clicks,branded_search_clicks,organic_search_clicks,email_clicks,referral_clicks,all_other_clicks,total_google_spend,total_meta_spend,day_of_week,week_of_year,month,is_weekend,is_holiday,total_google_spend_log,total_meta_spend_log
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-13,USD,26,53,5615.97,1560.2,29,58,5952.96,1635.82,109.91,0.0,416.91,0.0,0.0,154.3,0.0,0.0,0.0,228.0,0.0,495.0,0.0,0.0,61.0,0.0,0.0,0.0,5472.0,0.0,54095.0,0.0,0.0,19289.0,0.0,0.0,0.0,332.0,0.0,313.0,47.0,128.0,48.0,526.82,154.3,1,37,9,0,0,6.268755316492638,5.045358730154642
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-14,USD,15,32,2670.776850949,773.623438513,16,33,2799.776850949,872.633438513,79.42,0.0,254.37,0.0,0.0,167.620872033,0.0,0.0,0.0,162.0,0.0,302.0,0.0,0.0,61.0,0.0,0.0,0.0,6887.0,0.0,33789.0,1.0,0.0,19562.0,0.0,0.0,0.0,304.0,0.0,376.0,141.0,163.0,47.0,333.79,167.620872033,2,37,9,0,0,5.81350346959099,5.127652834068157
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-15,USD,24,30,4520.992425653,781.416856943,25,31,4709.992425653,853.236856943,84.42,0.0,286.41,0.0,0.0,173.189131526,0.0,0.0,0.0,160.0,0.0,411.0,0.0,0.0,77.0,0.0,0.0,0.0,4832.0,0.0,29812.0,0.0,0.0,18882.0,0.0,0.0,0.0,266.0,0.0,508.0,96.0,199.0,39.0,370.83000000000004,173.189131526,3,37,9,0,0,5.9184367605744255,5.160141671691305
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-16,USD,22,25,3651.99,573.04,27,32,4351.98,747.05,75.71,0.0,194.09,0.0,0.0,165.89,0.0,0.0,0.0,216.0,0.0,294.0,0.0,0.0,73.0,0.0,0.0,0.0,8257.0,0.0,26731.0,0.0,0.0,17684.0,0.0,0.0,0.0,250.0,0.0,378.0,106.0,120.0,34.0,269.8,165.89,4,37,9,0,0,5.60138054103812,5.117334912755312
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-17,USD,13,13,1721.960299006,211.897104763,16,16,1997.950299006,256.397104763,58.9,0.0,239.14,0.0,0.0,178.687987136,0.0,0.0,0.0,143.0,0.0,357.0,0.0,0.0,64.0,0.0,0.0,0.0,6536.0,0.0,28255.0,0.0,0.0,17998.0,0.0,0.0,0.0,268.0,0.0,538.0,80.0,192.0,41.0,298.03999999999996,178.687987136,5,37,9,1,0,5.700577343707253,5.1912219420057335
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-18,USD,25,27,4690.971723893,737.560677351,29,32,5426.971723893,1035.540677351,75.81,0.0,299.12,32.07,0.0,189.189471103,0.0,0.0,0.0,193.0,0.0,459.0,35.0,0.0,77.0,0.0,0.0,0.0,5795.0,0.0,32504.0,3482.0,0.0,20211.0,0.0,0.0,0.0,310.0,0.0,486.0,34.0,199.0,31.0,407.0,189.189471103,6,37,9,1,0,6.0112671744041615,5.248020791602169
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-19,USD,12,24,2479.99,599.75,12,24,2479.99,599.75,63.86,0.0,271.14,108.71,0.0,175.48,0.0,0.0,0.0,152.0,0.0,368.0,92.0,0.0,79.0,0.0,0.0,0.0,2455.0,0.0,28674.0,9398.0,0.0,19287.0,0.0,0.0,0.0,228.0,0.0,314.0,35.0,150.0,40.0,443.71,175.48,0,38,9,0,0,6.097422384333755,5.173207555505193
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-20,USD,19,25,3387.932988391,399.507482517,25,31,4167.932988391,474.107482517,76.94,0.0,208.84,102.2,0.0,175.34,0.0,0.0,0.0,144.0,0.0,341.0,92.0,0.0,76.0,0.0,0.0,0.0,2103.0,0.0,27458.0,11048.0,0.0,17905.0,0.0,0.0,0.0,206.0,0.0,393.0,175.0,153.0,160.0,387.97999999999996,175.34,1,38,9,0,0,5.963527928414959,5.172413949658881
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-21,USD,22,27,4194.958128369,801.288723259,25,32,4537.948128369,826.088723259,83.88,0.0,226.87,102.3,0.0,129.74,0.0,0.0,0.0,125.0,0.0,410.0,166.0,0.0,68.0,0.0,0.0,0.0,1824.0,0.0,26913.0,16091.0,0.0,10739.0,0.0,0.0,0.0,252.0,0.0,458.0,113.0,197.0,73.0,413.05,129.74,2,38,9,0,0,6.025986739479709,4.873210618184584
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-22,USD,21,24,3296.97,582.99,24,27,3549.96,662.59,71.73,0.0,485.28,10.29,0.0,123.14,0.0,0.0,0.0,150.0,0.0,443.0,30.0,0.0,83.0,0.0,0.0,0.0,2168.0,0.0,41995.0,2076.0,0.0,7215.0,0.0,0.0,0.0,216.0,0.0,382.0,46.0,166.0,44.0,567.3,123.14,3,38,9,0,0,6.342649448303075,4.821409960985506
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-23,USD,26,33,4699.991392476,1086.700809072,29,36,5009.991392476,1235.710809072,50.35,0.0,568.31,40.69,0.0,176.61,0.0,0.0,0.0,92.0,0.0,465.0,31.0,0.0,99.0,0.0,0.0,0.0,769.0,0.0,60542.0,4037.0,0.0,9356.0,0.0,0.0,0.0,266.0,0.0,417.0,37.0,202.0,58.0,659.3499999999999,176.61,4,38,9,0,0,6.492769997489813,5.179590135279236
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-24,USD,15,16,2080.962062373,329.49,17,18,2259.951970616,329.49,71.98,0.0,411.38,19.68,0.0,179.85,0.0,0.0,0.0,100.0,0.0,544.0,13.0,0.0,85.0,0.0,0.0,0.0,944.0,0.0,50499.0,3132.0,0.0,9266.0,0.0,0.0,0.0,250.0,0.0,563.0,21.0,168.0,48.0,503.04,179.85,5,38,9,1,0,6.222655630001492,5.197667958398107
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-25,USD,30,39,6041.956157628,1174.690913066,31,40,6240.956677596,1224.691265605,75.87,0.0,451.96,20.44,0.0,165.55,0.0,0.0,0.0,137.0,0.0,474.0,26.0,0.0,72.0,0.0,0.0,0.0,1160.0,0.0,60479.0,4594.0,0.0,8043.0,0.0,0.0,0.0,239.0,0.0,449.0,26.0,193.0,40.0,548.27,165.55,6,38,9,1,0,6.308590123892623,5.1152955646396885
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-26,USD,24,27,3996.003615064,856.298528726,25,28,4245.003615064,1030.308528726,54.18,0.0,118.75,19.36,0.0,156.57,0.0,0.0,0.0,91.0,0.0,217.0,45.0,0.0,54.0,0.0,0.0,0.0,796.0,0.0,26178.0,18577.0,0.0,7254.0,0.0,0.0,0.0,236.0,0.0,413.0,30.0,164.0,46.0,192.29000000000002,156.57,0,39,9,0,0,5.264191651818661,5.059869803973954
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-27,USD,21,25,3438.978845547,697.54779532,23,32,3721.978845547,735.64779532,45.23,0.0,438.85,19.31,0.0,156.02,0.0,0.0,0.0,72.0,0.0,335.0,71.0,0.0,51.0,0.0,0.0,0.0,971.0,0.0,38469.0,32377.0,0.0,7053.0,0.0,0.0,0.0,296.0,0.0,373.0,275.0,163.0,55.0,503.39000000000004,156.02,1,39,9,0,0,6.223349778358947,5.056373185770109
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-28,USD,21,28,4156.004216417,782.197946945,25,34,4545.994216417,843.097946945,53.45,0.0,262.33,25.0,0.0,162.14,0.0,0.0,0.0,104.0,0.0,285.0,130.0,0.0,74.0,0.0,0.0,0.0,1698.0,0.0,39051.0,63332.0,0.0,8934.0,0.0,0.0,0.0,275.0,0.0,392.0,161.0,188.0,47.0,340.78,162.14,2,39,9,0,0,5.8341672552187624,5.094608727872434
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-29,USD,19,22,3407.996543477,442.502226788,21,24,3806.003060142,587.20117297,52.82,0.0,147.06,18.98,0.0,156.42,0.0,0.0,0.0,89.0,0.0,273.0,111.0,0.0,62.0,0.0,0.0,0.0,2971.0,0.0,25959.0,50210.0,0.0,6458.0,0.0,0.0,0.0,241.0,0.0,355.0,38.0,182.0,45.0,218.85999999999999,156.42,3,39,9,0,0,5.392990980150717,5.058917392714304
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-09-30,USD,20,23,3485.969296643,240.0,28,32,4770.968593286,287.25,56.8,0.0,256.31,9.7,0.0,152.46,0.0,0.0,0.0,124.0,0.0,336.0,20.0,0.0,53.0,0.0,0.0,0.0,2722.0,0.0,33545.0,3047.0,0.0,6522.0,0.0,0.0,0.0,256.0,0.0,382.0,969.0,179.0,62.0,322.81,152.46,4,39,9,0,0,5.780156924027929,5.033439946749519
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-01,USD,33,47,6316.979985622,956.89894941,36,50,6761.979282265,961.59894941,66.88,0.0,266.44,6.35,0.0,167.29,0.0,0.0,0.0,114.0,0.0,388.0,13.0,0.0,66.0,0.0,0.0,0.0,1867.0,0.0,43213.0,1564.0,0.0,7379.0,0.0,0.0,0.0,261.0,0.0,469.0,560.0,202.0,72.0,339.67,167.29,5,39,10,1,0,5.830914266783482,5.125688681724982
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-02,USD,41,51,7032.938967593,971.40232901,51,64,8828.938967593,1046.90232901,65.35,0.0,359.6,3.99,0.0,132.07,0.0,0.0,0.0,122.0,0.0,454.0,9.0,0.0,45.0,0.0,0.0,0.0,1149.0,0.0,51196.0,1050.0,0.0,5530.0,0.0,0.0,0.0,1820.0,0.0,147.0,425.0,69.0,66.0,428.94000000000005,132.07,6,39,10,1,0,6.06364566406799,4.890875305555651
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-03,USD,25,27,4816.001440487,949.800052009,27,29,5037.001440487,949.800052009,49.49,0.0,251.66,14.83,0.0,130.14,0.0,0.0,0.0,73.0,0.0,318.0,131.0,0.0,52.0,0.0,0.0,0.0,728.0,0.0,35960.0,68064.0,0.0,7178.0,0.0,0.0,0.0,242.0,0.0,343.0,326.0,203.0,49.0,315.97999999999996,130.14,0,40,10,0,0,5.7588386804042795,4.876265454835473
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-04,USD,31,34,5263.972148073,987.090556919,34,37,5650.972148073,1154.900556919,51.3,0.0,290.38,41.87,0.0,130.95,0.0,0.0,0.0,69.0,0.0,369.0,308.0,0.0,63.0,0.0,0.0,0.0,755.0,0.0,37063.0,160858.0,0.0,7568.0,0.0,0.0,0.0,278.0,0.0,308.0,262.0,175.0,47.0,383.55,130.95,1,40,10,0,0,5.952073819503063,4.882423062949333
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-05,USD,15,18,2945.995438534,479.896324995,21,26,4400.995438534,576.396324995,45.72,0.0,283.07,2.04,0.0,128.16,0.0,0.0,0.0,64.0,0.0,387.0,14.0,0.0,40.0,0.0,0.0,0.0,852.0,0.0,33979.0,8947.0,0.0,6621.0,0.0,0.0,0.0,223.0,0.0,352.0,146.0,170.0,51.0,330.83,128.16,2,40,10,0,0,5.804622789582273,4.8610519458900745
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-06,USD,16,18,2601.98301445,554.49,19,21,3148.98301445,609.19,48.67,0.0,186.08,1.14,0.0,126.81,0.0,0.0,0.0,63.0,0.0,311.0,4.0,0.0,54.0,0.0,0.0,0.0,758.0,0.0,28047.0,283.0,0.0,5654.0,0.0,0.0,0.0,247.0,0.0,354.0,88.0,135.0,46.0,235.89,126.81,3,40,10,0,0,5.4675958983700355,4.850544786143623
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-07,USD,23,27,3877.981493874,917.387105584,24,28,3966.981493874,976.397105584,65.14,0.0,248.45,5.69,0.0,122.73,0.0,0.0,0.0,74.0,0.0,384.0,38.0,0.0,62.0,0.0,0.0,0.0,886.0,0.0,37944.0,7439.0,0.0,5843.0,0.0,0.0,0.0,199.0,24.0,407.0,57.0,142.0,53.0,319.28,122.73,4,40,10,0,0,5.769195613204433,4.8181017722258845
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-08,USD,17,20,2738.980041077,502.037105584,19,22,3066.980041077,541.837105584,56.74,0.0,260.54,40.86,0.0,113.6,0.0,0.0,0.0,74.0,0.0,545.0,302.0,0.0,40.0,0.0,0.0,0.0,963.0,0.0,39522.0,130311.0,0.0,6136.0,0.0,0.0,0.0,193.0,39.0,493.0,397.0,140.0,90.0,358.14000000000004,113.6,5,40,10,1,0,5.883712284613752,4.741447804280639
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-09,USD,28,34,5357.960123231,1304.63077495,32,38,5956.961235113,1573.292916561,58.7,0.0,311.58,0.77,0.0,137.12,0.0,0.0,0.0,85.0,0.0,462.0,3.0,0.0,63.0,0.0,0.0,0.0,778.0,0.0,40268.0,800.0,0.0,7149.0,0.0,0.0,0.0,237.0,53.0,404.0,108.0,196.0,88.0,371.04999999999995,137.12,6,40,10,1,0,5.91902825384327,4.928122872521792
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-10,USD,28,30,4676.928523207,1345.129846033,29,31,4723.928523207,1349.829846033,57.38,0.0,244.37,1.13,0.0,134.32,0.0,0.0,0.0,77.0,0.0,347.0,6.0,0.0,49.0,0.0,0.0,0.0,642.0,0.0,35331.0,440.0,0.0,6295.0,0.0,0.0,0.0,243.0,49.0,348.0,79.0,188.0,91.0,302.88,134.32,0,41,10,0,0,5.716632886635021,4.907642343912507
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-11,USD,24,29,4372.073606596,1032.588988605,26,33,4842.073606596,1197.088988605,50.85,0.0,218.0,38.64,0.0,138.639307533,0.0,0.0,0.0,70.0,0.0,353.0,330.0,0.0,50.0,0.0,0.0,0.0,684.0,0.0,36028.0,129657.0,0.0,6308.0,0.0,0.0,0.0,267.0,56.0,452.0,53.0,170.0,114.0,307.49,138.639307533,1,41,10,0,0,5.731689427909209,4.939062723280111
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-12,USD,32,42,5702.972782195,1541.932031548,36,49,6550.952782195,1803.032031548,47.8,0.0,223.81,25.69,0.0,153.819214251,0.0,0.0,0.0,59.0,0.0,316.0,223.0,0.0,60.0,0.0,0.0,0.0,497.0,0.0,39457.0,109245.0,0.0,8071.0,0.0,0.0,0.0,236.0,63.0,380.0,540.0,184.0,135.0,297.3,153.819214251,2,41,10,0,0,5.698099691520703,5.042258076521471
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-13,USD,27,32,4769.97,1465.59,35,47,6207.96,1955.84,40.35,0.0,250.93,40.14,0.0,139.7,0.0,0.0,0.0,83.0,0.0,417.0,321.0,0.0,52.0,0.0,0.0,0.0,589.0,0.0,48890.0,158427.0,0.0,6846.0,0.0,0.0,0.0,211.0,22.0,333.0,209.0,187.0,59.0,331.42,139.7,3,41,10,0,0,5.806399229642964,4.946629964120343
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-14,USD,28,39,5127.91,1165.09,31,43,5560.91,1242.09,41.3,0.0,255.74,28.85,0.0,141.11,0.0,0.0,0.0,87.0,0.0,367.0,251.0,0.0,64.0,0.0,0.0,0.0,478.0,0.0,48775.0,99338.0,0.0,6856.0,0.0,0.0,0.0,178.0,3.0,389.0,92.0,143.0,39.0,325.89000000000004,141.11,4,41,10,0,0,5.7896237228676535,4.95660140560377
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-15,USD,29,34,5313.988594525,1236.03742964,37,42,6436.988547043,1536.437533157,42.16,0.0,240.84,30.55,0.0,149.817606363,0.0,0.0,0.0,86.0,0.0,398.0,278.0,0.0,61.0,0.0,0.0,0.0,616.0,0.0,49134.0,97163.0,0.0,8477.0,0.0,0.0,0.0,213.0,9.0,549.0,432.0,275.0,57.0,313.55,149.817606363,5,41,10,1,0,5.751143046016039,5.016071201829038
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-16,USD,37,41,6352.967109442,1751.229710924,41,46,6863.967109442,1893.329710924,33.95,0.0,351.59,32.75,0.0,144.70855135,0.0,0.0,0.0,86.0,0.0,415.0,297.0,0.0,78.0,0.0,0.0,0.0,614.0,0.0,49993.0,104236.0,0.0,8034.0,0.0,0.0,0.0,215.0,0.0,476.0,166.0,316.0,45.0,418.28999999999996,144.70855135,6,41,10,1,0,6.038562804619721,4.981608402968242
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-17,USD,28,36,5546.978041341,1647.728103445,31,40,6272.978041341,1901.828103445,35.14,0.0,228.31,23.59,0.0,132.819197592,0.0,0.0,0.0,71.0,0.0,337.0,214.0,0.0,57.0,0.0,0.0,0.0,599.0,0.0,37069.0,72752.0,0.0,7259.0,0.0,0.0,0.0,253.0,0.0,393.0,88.0,290.0,46.0,287.03999999999996,132.819197592,0,42,10,0,0,5.6630993593806656,4.896489617162729
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-18,USD,35,46,7166.983292165,1991.851841647,40,51,7846.983292165,2148.951841647,48.23,0.0,227.58,30.86,0.0,160.528025844,0.0,0.0,0.0,96.0,0.0,306.0,250.0,0.0,115.0,0.0,0.0,0.0,749.0,0.0,40879.0,96398.0,0.0,10057.0,0.0,0.0,0.0,282.0,0.0,415.0,419.0,266.0,51.0,306.67,160.528025844,1,42,10,0,0,5.729027780012239,5.084678662245088
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-19,USD,31,35,5848.978771892,1690.246616991,38,44,6905.982292763,2013.704582141,49.75,0.0,248.96,2.82,0.0,185.106725692,0.0,0.0,0.0,93.0,0.0,333.0,24.0,0.0,97.0,0.0,0.0,0.0,960.0,0.0,54461.0,5997.0,0.0,12943.0,0.0,0.0,0.0,299.0,0.0,495.0,250.0,347.0,52.0,301.53000000000003,185.106725692,2,42,10,0,0,5.712180446107244,5.226320303199355
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-20,USD,34,42,5868.958279354,1582.488549618,38,47,6507.958279354,1878.498549618,63.71,0.0,255.55,0.28,0.0,177.990950355,0.0,0.0,0.0,95.0,0.0,385.0,3.0,0.0,40.0,0.0,0.0,0.0,1224.0,0.0,60327.0,2033.0,0.0,8515.0,0.0,0.0,0.0,253.0,0.0,463.0,170.0,312.0,36.0,319.53999999999996,177.990950355,3,42,10,0,0,5.770007073565429,5.187335247886746
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-21,USD,30,33,5556.988461761,1811.802318916,33,38,6070.988461761,2004.552318916,57.59,0.0,201.98,13.59,0.0,176.017711278,0.0,0.0,0.0,106.0,0.0,314.0,111.0,0.0,56.0,0.0,0.0,0.0,1137.0,0.0,51712.0,36291.0,0.0,8656.0,0.0,0.0,0.0,209.0,0.0,462.0,90.0,305.0,37.0,273.15999999999997,176.017711278,4,42,10,0,0,5.613711877566353,5.176249791285303
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-22,USD,33,45,6824.979779213,1876.099580416,38,53,7526.949779213,2095.899580416,72.53,0.0,257.43,38.22,0.0,173.566510601,0.0,0.0,0.0,100.0,0.0,362.0,312.0,0.0,66.0,0.0,0.0,0.0,1733.0,0.0,53887.0,114431.0,0.0,9991.0,0.0,0.0,0.0,210.0,0.0,512.0,357.0,400.0,43.0,368.18000000000006,173.566510601,5,42,10,1,0,5.911284329980454,5.162305818599365
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-23,USD,36,44,6402.970845327,1646.742312288,40,50,6842.970845327,1847.802312288,71.76,0.0,328.97,42.87,0.0,186.786829358,0.0,0.0,0.0,116.0,0.0,468.0,358.0,0.0,64.0,0.0,0.0,0.0,1332.0,0.0,54635.0,123773.0,0.0,12327.0,0.0,0.0,0.0,219.0,4.0,496.0,136.0,448.0,51.0,443.6,186.786829358,6,42,10,1,0,6.097175001530096,5.235307433100797
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-24,USD,35,47,7792.995228143,2182.662117116,39,52,8538.998132262,2329.312117116,59.62,0.0,210.31,12.8,0.0,180.817913743,0.0,0.0,0.0,87.0,0.0,381.0,104.0,0.0,50.0,0.0,0.0,0.0,1205.0,0.0,39619.0,39465.0,0.0,11322.0,0.0,0.0,0.0,253.0,2.0,443.0,86.0,402.0,56.0,282.73,180.817913743,0,43,10,0,0,5.64802308172996,5.203005712329125
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-25,USD,53,57,10557.989412966,3106.000697896,59,68,11408.987809618,3357.446832119,55.21,0.0,422.53,5.44,0.0,179.699009308,0.0,0.0,0.0,87.0,0.0,577.0,44.0,0.0,51.0,0.0,0.0,0.0,1298.0,0.0,54661.0,14074.0,0.0,10880.0,0.0,0.0,0.0,295.0,4.0,410.0,401.0,437.0,59.0,483.17999999999995,179.699009308,1,43,10,0,0,6.182456738405107,5.196832715059634
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-26,USD,35,41,7222.98461459,2340.007176474,39,46,7893.975488038,2533.663792881,69.73,0.0,310.45,1.97,0.0,173.602123564,0.0,0.0,0.0,116.0,0.0,403.0,16.0,0.0,47.0,0.0,0.0,0.0,2822.0,0.0,53369.0,7996.0,0.0,10759.0,0.0,0.0,0.0,272.0,0.0,432.0,210.0,393.0,40.0,382.15000000000003,173.602123564,2,43,10,0,0,5.948426557416413,5.162509805782857
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-27,USD,42,55,7076.941737833,2139.012799124,48,65,8191.941737833,2535.472799124,88.48,0.0,370.34,2.71,0.0,173.827255011,0.0,0.0,0.0,142.0,0.0,418.0,22.0,0.0,73.0,0.0,0.0,0.0,3519.0,0.0,57586.0,9478.0,0.0,15358.0,0.0,0.0,0.0,289.0,9.0,430.0,253.0,322.0,74.0,461.53,173.827255011,3,43,10,0,0,6.13671141971371,5.163798372182562
596eef7c71f933d820d0e485935d0e8f,04769dac8b828ec7a85676d9e2bffe6f,Beauty & Fitness,Hair Care,"Google, Meta",US,All Territories,2022-10-28,USD,34,42,6146.959760492,1449.546913532,37,67,6927.959760492,1799.756913532,83.06,0.0,264.33,3.74,0.0,169.900327358,0.0,0.0,0.0,120.0,0.0,368.0,30.0,0.0,75.0,0.0,0.0,0.0,3176.0,0.0,50484.0,13522.0,0.0,11160.0,0.0,0.0,0.0,220.0,34.0,563.0,119.0,416.0,73.0,351.13,169.900327358,4,43,10,0,0,5.864000425598742,5.141080505614152
